Código SIGEP,Nombre de la entidad,Nit,Orden,Suborden,Código DIVIPOLA Departamento,Departamento,Código DIVIPOLA Municipio ,Municipio,Clasificación Orgánica,Sector,Nivel,Tipo de Vinculacíon ,Naturaleza jurídica ,Longitud,Latitud,Año,Trimestre,Fuente,Sexo: Hombres,Sexo: Mujeres,Sexo: No reporta,Número contratistas,Número servidores públicos,Nivel: Postgrado,Nivel: Profesional,Nivel: Técnicas - Tecnológicas,Nivel: Secundaria,Nivel: Primaria,Nivel: No reporta,Edad: 18-21,Edad: 22-24,Edad: 25-28,Edad: No reporta
6208,ESE DAVID MOLINA MUÑOZ DE OPORAPA,813012946,Territorial,Municipal,41,Huila,503,OPORAPA,Ejecutiva,No Aplica,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-75,994964","2,025911",2020,4,Ultima actualización: Diciembre 2020,8,23,0,29,2,1,5,18,6,1,0,6,11,14,0
3545,HOSPITAL REGIONAL MANUELA BELTRAN III NIVEL - SOCORRO SANTANDER,900190045,Territorial,Departamental,68,Santander,755,SOCORRO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,264041","6,468665",2020,4,Ultima actualización: Diciembre 2020,16,25,0,41,0,0,12,28,1,0,0,3,19,19,0
0103,ALCALDÍA DE ARBOLEDAS,890501436,Territorial,Municipal,54,Norte de Santander,051,ARBOLEDAS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,798862","7,64323",2020,4,Ultima actualización: Diciembre 2020,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0122,ALCALDÍA DE BALBOA CAUCA,891500869,Territorial,Municipal,19,Cauca,075,BALBOA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,216606","2,040728",2020,4,Ultima actualización: Diciembre 2020,4,5,0,9,0,1,1,6,1,0,0,3,1,5,0
0031,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,800176089-2,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Comercio, Industria y Turismo",Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,117,187,0,292,12,60,196,27,21,0,0,9,56,239,0
0369,CORPORACION AUTONOMA REGIONAL DE LAS CUENCAS DE LOS RIOS NEGRO Y NARE,890985138-3,Nacional,No Aplica,05,Antioquia,697,EL SANTUARIO,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-75,264509","6,139611",2020,4,Ultima actualización: Diciembre 2020,23,40,0,62,1,9,41,9,3,1,0,3,19,41,0
0878,PROCURADURIA GENERAL DE LA NACION,899999119-7,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Organismos de control y vigilancia,No Aplica,No Aplica,Régimen Autónomo,Procuraduría General de la Nación,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,16,40,0,27,29,9,44,2,1,0,0,2,20,34,0
0962,ALCALDÍA DE RICAURTE - NARIÑO,800099127,Territorial,Municipal,52,Nariño,612,RICAURTE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,996673","1,213605",2020,4,Ultima actualización: Diciembre 2020,0,3,0,0,3,0,2,1,0,0,0,1,1,1,0
4551,AGENCIA PARA LA INFRAESTRUCTURA DEL META,900220547,Territorial,Municipal,50,Meta,001,VILLAVICENCIO,Ejecutiva,No Aplica,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-73,63769","4,151382",2020,4,Ultima actualización: Diciembre 2020,2,0,0,1,1,2,0,0,0,0,0,0,1,1,0
4559,"INSTITUTO DE FINANCIAMIENTO, PROMOCIÓN Y DESARROLLO DE CALDAS - INFI CALDAS",890806006,Territorial,Municipal,17,Caldas,001,MANIZALES,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-75,513817","5,070275",2020,4,Ultima actualización: Diciembre 2020,6,9,0,14,1,2,8,0,5,0,0,2,2,11,0
0584,ALCALDÍA DE FORTUL,800136069,Territorial,Municipal,81,Arauca,300,FORTUL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-71,771549","6,794367",2020,4,Ultima actualización: Diciembre 2020,4,0,0,4,0,0,1,1,2,0,0,0,1,3,0
2732,DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA DEL ESPACIO PÚBLICO,899999061,Territorial,Distrital,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,No Aplica,Central,Vinculación,Departamento Administrativo,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,9,9,0,18,0,0,2,4,12,0,0,4,4,10,0
0921,ALCALDÍA DE PUERTO CARREÑO,892099305,Territorial,Municipal,99,Vichada,001,PUERTO CARREÑO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-67,488462","6,184766",2020,4,Ultima actualización: Diciembre 2020,10,24,0,26,8,4,9,16,5,0,0,4,11,19,0
0436,ALCALDÍA DE NARIÑO,814003734,Territorial,Municipal,52,Nariño,480,NARIÑO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,358678","1,28984",2020,4,Ultima actualización: Diciembre 2020,5,8,0,11,2,1,3,8,1,0,0,3,6,4,0
0876,DIRECCIÓN NACIONAL DE DERECHO DE AUTOR,800185929-2,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Interior,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,2,0,0,2,0,0,2,0,0,0,0,1,1,0,0
0266,CORPORACION AUTONOMA REGIONAL DE CALDAS,890803005-2,Nacional,No Aplica,17,Caldas,001,MANIZALES,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-75,513817","5,070275",2020,4,Ultima actualización: Diciembre 2020,5,12,0,14,3,0,12,4,1,0,0,3,4,10,0
6342,SOCIEDAD RADIO TELEVISIÓN NACIONAL DE COLOMBIA,900002583-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Tecnologías de la Información y las Comunicaciones,Descentralizado,Vinculación,Sociedad de Economía Mixta,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,119,149,0,267,1,28,166,41,33,0,0,7,60,201,0
1249,ALCALDÍA DE VETAS,890210951,Territorial,Municipal,68,Santander,867,VETAS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,86667","7,33337",2020,4,Ultima actualización: Diciembre 2020,1,5,0,6,0,0,3,1,2,0,0,0,1,5,0
1172,ALCALDÍA DE TASCO,891856131,Territorial,Municipal,15,Boyacá,790,TASCO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,78081","5,909396",2020,4,Ultima actualización: Diciembre 2020,2,0,0,2,0,1,0,1,0,0,0,0,0,2,0
3686,RED DE SERVICIOS DE SALUD DE PRIMER NIVEL - GUAVIARE,822006051,Territorial,Municipal,95,Guaviare,001,SAN JOSÉ DEL GUAVIARE,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-72,641727","2,568549",2020,4,Ultima actualización: Diciembre 2020,16,51,0,50,17,0,40,20,7,0,0,4,32,31,0
0725,ALCALDÍA DE LITORAL DEL SAN JUAN,818000002,Territorial,Municipal,27,Chocó,250,EL LITORAL DEL SAN JUAN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,365104","4,258636",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0825,ALCALDÍA DE OROCUÉ,892099392,Territorial,Municipal,85,Casanare,230,OROCUÉ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-71,339363","4,789388",2020,4,Ultima actualización: Diciembre 2020,0,2,0,1,1,0,2,0,0,0,0,0,1,1,0
0111,ALCALDÍA DE ARJONA,890480254,Territorial,Municipal,13,Bolívar,052,ARJONA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,347308","10,252471",2020,4,Ultima actualización: Diciembre 2020,2,3,0,5,0,0,0,5,0,0,0,0,1,4,0
0360,UNIVERSIDAD DE LOS LLANOS,892000757,Nacional,No Aplica,50,Meta,001,VILLAVICENCIO,Entes autónomos,Educación,No Aplica,Régimen Autónomo,Ente Universitario Autónomo,"-73,63769","4,151382",2020,4,Ultima actualización: Diciembre 2020,7,9,0,16,0,3,10,1,2,0,0,0,6,10,0
0652,ALCALDÍA DE HISPANIA,890984986,Territorial,Municipal,05,Antioquia,353,HISPANIA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,907993","5,799059",2020,4,Ultima actualización: Diciembre 2020,1,4,0,5,0,0,1,3,1,0,0,1,2,2,0
4466,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD CENTRO DE SALUD JESUS DE NAZARETH - ENCISO,804017570,Territorial,Municipal,68,Santander,266,ENCISO,Ejecutiva,No Aplica,Descentralizado,Adscripción,Institución prestadora de servicios de salid,"-72,70001","6,66756",2020,4,Ultima actualización: Diciembre 2020,3,8,0,9,2,0,5,6,0,0,0,2,3,6,0
1039,ALCALDÍA DE SAN JOSÉ DEL GUAVIARE,800103180,Territorial,Municipal,95,Guaviare,001,SAN JOSÉ DEL GUAVIARE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,641727","2,568549",2020,4,Ultima actualización: Diciembre 2020,17,29,0,41,5,0,15,5,26,0,0,8,17,21,0
0227,ALCALDÍA DE CHIRIGUANÁ CESAR,800096585,Territorial,Municipal,20,Cesar,178,CHIRIGUANÁ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,5997","9,361464",2020,4,Ultima actualización: Diciembre 2020,5,2,0,0,7,1,2,3,1,0,0,0,0,7,0
3489,HOSPITAL LUISA SANTIAGA MÁRQUEZ IGUARÁN,819001712-1,Territorial,Municipal,47,Magdalena,053,ARACATACA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,186103","10,591925",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4431,HOSPITAL LA DIVINA MISERICORDIA DE MAGANGUE,900196347,Territorial,Municipal,13,Bolívar,430,MAGANGUÉ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,752759","9,241416",2020,4,Ultima actualización: Diciembre 2020,3,4,0,7,0,0,2,5,0,0,0,0,2,5,0
3375,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZÓN,891180026,Territorial,Departamental,41,Huila,298,GARZÓN,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,627468","2,195403",2020,4,Ultima actualización: Diciembre 2020,5,10,0,14,1,5,7,3,0,0,0,0,2,13,0
2988,CENTRO DE SALUD NUESTRA SEÑORA DE GUADALUPE - PACHAVITA,820003516,Territorial,Municipal,15,Boyacá,511,PACHAVITA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,397147","5,139941",2020,4,Ultima actualización: Diciembre 2020,0,2,0,1,1,0,1,1,0,0,0,1,1,0,0
8007,MINISTERIO DEL TRABAJO,NULL,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Trabajo,Central,Cabeza,Ministerio,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,6,14,0,0,20,1,7,1,10,1,0,2,4,14,0
0845,ALCALDÍA DE PALMAR - SANTANDER,800099818,Territorial,Municipal,68,Santander,522,PALMAR,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,291148","6,538796",2020,4,Ultima actualización: Diciembre 2020,5,4,0,8,1,1,2,2,4,0,0,3,1,5,0
4718,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE TABIO,832001000,Territorial,Municipal,25,Cundinamarca,785,TABIO,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-74,096358","4,916962",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0936,ALCALDÍA DE PUERTO RICO - META,800098195,Territorial,Municipal,50,Meta,590,PUERTO RICO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,207468","2,941214",2020,4,Ultima actualización: Diciembre 2020,7,5,0,10,2,4,4,4,0,0,0,2,4,6,0
0639,ALCALDÍA DE GUAYABAL DE SÍQUIMA,800094685,Territorial,Municipal,25,Cundinamarca,328,GUAYABAL DE SIQUIMA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,467283","4,878323",2020,4,Ultima actualización: Diciembre 2020,2,1,0,3,0,0,0,3,0,0,0,0,2,1,0
4605,INSTITUTO DEPARTAMENTAL DE CULTURA DEL META,822002144,Territorial,Municipal,50,Meta,001,VILLAVICENCIO,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-73,63769","4,151382",2020,4,Ultima actualización: Diciembre 2020,2,4,0,6,0,0,3,2,1,0,0,0,1,5,0
8019,PARQUES NACIONALES NATURALES DE COLOMBIA,830016624-7,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Ambiente y Desarrollo Sostenible,Central,Adscripción,Unidad Administrativa Especial sin Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,107,99,0,189,17,8,78,56,61,3,0,11,59,136,0
0907,CORPORACION AUTONOMA REGIONAL DEL CESAR,892301483-2,Nacional,No Aplica,20,Cesar,001,VALLEDUPAR,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-73,243633","10,474245",2020,4,Ultima actualización: Diciembre 2020,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0772,ALCALDÍA DE MIRANDA,891500841,Territorial,Municipal,19,Cauca,455,MIRANDA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,229027","3,251528",2020,4,Ultima actualización: Diciembre 2020,4,0,0,4,0,0,1,1,2,0,0,1,2,1,0
4002,EMPRESA DE SERVICIOS PUBLICOS DE CHAPARRAL,809002366,Territorial,Municipal,73,Tolima,168,CHAPARRAL,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-75,483979","3,723827",2020,4,Ultima actualización: Diciembre 2020,7,4,0,9,2,0,1,6,3,1,0,3,5,3,0
1062,ALCALDÍA DE SAN ONOFRE,892200592-3,Territorial,Municipal,70,Sucre,713,SAN ONOFRE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,519872","9,74084",2020,4,Ultima actualización: Diciembre 2020,5,18,0,12,11,1,10,5,7,0,0,4,5,14,0
4395,GOBERNACIÓN DE CORDOBA,800103935-6,Territorial,Departamental,23,Córdoba,001,MONTERÍA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-75,878535","8,750983",2020,4,Ultima actualización: Diciembre 2020,24,36,0,60,0,12,42,6,0,0,0,0,15,45,0
0880,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA,830000282-1,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Minas y Energía,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
0426,ALCALDÍA DE MEDELLÍN,890905211-1,Territorial,Municipal,05,Antioquia,001,MEDELLÍN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,564574","6,2530471",2020,4,Ultima actualización: Diciembre 2020,57,62,0,85,34,10,85,19,5,0,0,7,28,84,0
6344,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,890999057-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Hacienda y Crédito Público,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,10,22,0,0,32,13,15,1,3,0,0,0,5,27,0
1187,ALCALDÍA DE TIBÚ,800070682,Territorial,Municipal,54,Norte de Santander,810,TIBÚ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,737733","8,642356",2020,4,Ultima actualización: Diciembre 2020,19,20,0,38,1,0,17,10,12,0,0,0,15,24,0
0593,ALCALDÍA DE FÚQUENE,899999323,Territorial,Municipal,25,Cundinamarca,288,FÚQUENE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,795572","5,403917",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1148,ALCALDÍA DE SUAZA,891180191,Territorial,Municipal,41,Huila,770,SUAZA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,794971","1,97688",2020,4,Ultima actualización: Diciembre 2020,3,4,0,7,0,0,2,2,3,0,0,2,3,2,0
3639,"HOSPITAL UNIVERSITARIO DEL CARIBE -- CARTAGENA, BOLÍVAR",900042103,Territorial,Distrital,13,Bolívar,001,CARTAGENA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,479426","10,391049",2020,4,Ultima actualización: Diciembre 2020,2,2,0,4,0,0,4,0,0,0,0,0,0,4,0
3254,HOSPITAL  SAN RAFAEL   - PACHO,800099860,Territorial,Municipal,25,Cundinamarca,513,PACHO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,152868","5,137918",2020,4,Ultima actualización: Diciembre 2020,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
5289,INSTITUTO DE CASAS FISCALES DEL EJÉRCITO,860041247-8,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Defensa,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,8,1,0,8,1,1,1,4,2,1,0,1,3,5,0
3104,HOSPITAL  LA BUENA ESPERANZA - YUMBO,800030924,Territorial,Municipal,76,Valle del Cauca,892,YUMBO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-76,495026","3,545337",2020,4,Ultima actualización: Diciembre 2020,12,42,0,54,0,0,24,21,9,0,0,4,17,33,0
5265,CLUB MILITAR,860016951,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Defensa,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,10,23,0,33,0,2,8,14,9,0,0,5,10,18,0
8117,AGENCIA DE DESARROLLO RURAL,900948958-4,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Agropecuario, Pesquero y de Desarrollo Rural",Descentralizado,Adscripción,Agencia Estatal de Naturaleza Especial,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,27,33,0,58,2,4,38,7,11,0,0,4,12,44,0
0362,UNIVERSIDAD TECNOLOGICA DEL CHOCO DIEGO LUIS CORDOBA,891680089,Nacional,No Aplica,27,Chocó,001,QUIBDÓ,Entes autónomos,Educación,No Aplica,Régimen Autónomo,Ente Universitario Autónomo,"-76,649812","5,695633",2020,4,Ultima actualización: Diciembre 2020,8,8,0,0,16,4,12,0,0,0,0,0,3,13,0
0302,ALCALDÍA DE CUCAITA,891802089,Territorial,Municipal,15,Boyacá,224,CUCAITA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,454842","5,543296",2020,4,Ultima actualización: Diciembre 2020,3,8,0,7,4,4,6,1,0,0,0,0,3,8,0
4129,EMPRESA DE SERVICIOS PUBLICOS PITALITO - EMPITALITO,800089312,Territorial,Municipal,41,Huila,551,PITALITO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-76,048869","1,85298",2020,4,Ultima actualización: Diciembre 2020,5,6,0,11,0,0,3,8,0,0,0,2,7,2,0
0870,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,800197268,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Hacienda y Crédito Público,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,70,91,0,5,156,30,85,15,31,0,0,9,47,105,0
0250,ALCALDÍA DE COGUA,899999466,Territorial,Municipal,25,Cundinamarca,200,COGUA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,976408","5,061241",2020,4,Ultima actualización: Diciembre 2020,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
3268,HOSPITAL  SAN ROQUE  - SIMACOTA,890203887,Territorial,Municipal,68,Santander,745,SIMACOTA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,337534","6,443588",2020,4,Ultima actualización: Diciembre 2020,1,1,0,2,0,0,2,0,0,0,0,0,1,1,0
1109,ALCALDÍA DE SANTO DOMINGO DE SILOS,890506128,Territorial,Municipal,54,Norte de Santander,743,SILOS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,756994","7,204824",2020,4,Ultima actualización: Diciembre 2020,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0518,ALCALDÍA DE DOSQUEBRADAS,800099310-6,Territorial,Municipal,66,Risaralda,170,DOSQUEBRADAS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,680568","4,831826",2020,4,Ultima actualización: Diciembre 2020,14,19,0,31,2,3,25,4,1,0,0,6,9,18,0
2959,CENTRO DE SALUD DE TUBARÁ - TUBARÁ,802009463,Territorial,Municipal,08,Atlántico,832,TUBARÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,977354","10,872762",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0705,ALCALDÍA DE LA SIERRA,891502169,Territorial,Municipal,19,Cauca,392,LA SIERRA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,76214","2,17845",2020,4,Ultima actualización: Diciembre 2020,3,15,0,18,0,0,3,11,4,0,0,1,7,10,0
0883,CORPORACION AUTONOMA REGIONAL DE SUCRE,823000050,Nacional,No Aplica,70,Sucre,001,SINCELEJO,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-75,390557","9,304577",2020,4,Ultima actualización: Diciembre 2020,9,13,0,22,0,0,22,0,0,0,0,0,6,16,0
0389,ALCALDÍA DE EL PAUJIL,800095763,Territorial,Municipal,18,Caquetá,256,EL PAUJIL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,326698","1,571227",2020,4,Ultima actualización: Diciembre 2020,1,4,0,4,1,0,2,2,1,0,0,0,4,1,0
0481,ALCALDÍA DE SANDONÁ,800099138,Territorial,Municipal,52,Nariño,683,SANDONÁ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,472045","1,28326",2020,4,Ultima actualización: Diciembre 2020,2,4,0,6,0,0,3,2,1,0,0,0,1,5,0
0370,UNIVERSIDAD DE LA AMAZONIA,891190346,Nacional,No Aplica,18,Caquetá,001,FLORENCIA,Entes autónomos,Educación,No Aplica,Régimen Autónomo,Ente Universitario Autónomo,"-75,604236","1,615386",2020,4,Ultima actualización: Diciembre 2020,40,54,0,94,0,20,41,6,27,0,0,4,30,60,0
4081,EMPRESAS PÚBLICAS DE ABEJORRAL,800123369,Territorial,Municipal,05,Antioquia,002,ABEJORRAL,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-75,428603","5,788693",2020,4,Ultima actualización: Diciembre 2020,3,2,0,5,0,1,0,1,2,1,0,0,2,3,0
6227,UNIDADES TECNOLOGICAS DE SANTANDER,8902087271,Territorial,Departamental,68,Santander,001,BUCARAMANGA,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-73,122742","7,119349",2020,4,Ultima actualización: Diciembre 2020,2,1,0,3,0,0,1,0,2,0,0,1,0,2,0
0016,MINISTERIO DE CULTURA,830034348,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Cultura,Central,Cabeza,Ministerio,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,37,51,0,82,6,2,60,16,9,1,0,1,19,68,0
4280,ESCUELA NACIONAL DEL DEPORTE,805001868,Territorial,Municipal,76,Valle del Cauca,001,CALI,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-76,531985","3,451647",2020,4,Ultima actualización: Diciembre 2020,7,12,0,17,2,5,10,2,2,0,0,0,8,11,0
0636,ALCALDÍA DE GUATAVITA,899999395,Territorial,Municipal,25,Cundinamarca,326,GUATAVITA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,833644","4,934487",2020,4,Ultima actualización: Diciembre 2020,1,1,0,1,1,1,1,0,0,0,0,0,0,2,0
0605,ALCALDÍA DE GÁMEZA,891857764,Territorial,Municipal,15,Boyacá,296,GAMEZA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,80632","5,802567",2020,4,Ultima actualización: Diciembre 2020,7,8,0,14,1,3,7,3,2,0,0,1,6,8,0
3485,HOSPITAL LOCAL TALAIGUA NUEVO - BOLIVAR                                                                          ,806007464,Territorial,Municipal,13,Bolívar,780,TALAIGUA NUEVO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,567972","9,303469",2020,4,Ultima actualización: Diciembre 2020,3,5,0,5,3,1,6,1,0,0,0,0,1,7,0
1430,CENTRO DE DIAGNOSTICO AUTOMOTOR DE PALMIRA,800123366,Territorial,Municipal,76,Valle del Cauca,520,PALMIRA,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-76,297166","3,537972",2020,4,Ultima actualización: Diciembre 2020,1,1,0,0,2,1,0,1,0,0,0,0,0,2,0
0528,ALCALDÍA DE EL CALVARIO,892099001,Territorial,Municipal,50,Meta,245,EL CALVARIO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,712966","4,352332",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1213,ALCALDÍA DE TURBACO,890481149,Territorial,Municipal,13,Bolívar,836,TURBACO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,412672","10,334638",2020,4,Ultima actualización: Diciembre 2020,12,14,0,23,3,0,14,6,6,0,0,1,7,18,0
1206,ALCALDÍA DE TRUJILLO,891900764,Territorial,Municipal,76,Valle del Cauca,828,TRUJILLO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,318513","4,211875",2020,4,Ultima actualización: Diciembre 2020,1,4,0,1,4,0,2,2,1,0,0,0,2,3,0
3811,EMPRESA PÚBLICA DE ALCANTARILLADO DE SANTANDER EMPAS S.A,900115931-1,Territorial,Municipal,68,Santander,001,BUCARAMANGA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-73,122742","7,119349",2020,4,Ultima actualización: Diciembre 2020,14,12,0,23,3,8,7,3,8,0,0,3,6,17,0
